no,name,gubun,do,sigungu,address,주요시설 일반야영장,주요시설 자동차야영장,주요시설 글램핑,주요시설 카라반,주요시설 개인 카라반,주요시설 덤프스테이션,사이트 크기1 가로,사이트 크기2 가로,사이트 크기3 가로,사이트 크기1 세로,사이트 크기2 세로,사이트 크기3 세로,사이트 크기1 수량,사이트 크기2 수량,사이트 크기3 수량,인허가일자,화로대,부대시설,주변이용가능시설,소화기 개수,방화수 개수,방화사 개수,화재감지기 개수,테마환경,캠핑장비대여,반려동물출입,longitude,latitude
4517,별누리 천문펜션 야영장,민간,강원도,횡성군,강원특별자치도 횡성군 우천면 전재호수길 133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.16,개별,,,0,0,0,0,,,불가능,,
4518,블루베리캠핑장,민간,경기도,동두천시,경기 동두천시 쇠목길 356-19 (광암동),8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.17,개별,"전기,장작판매,온수","계곡 물놀이,농어촌체험시설",8,0,0,0,,,가능(소형견),,
4519,성북동 숲속야영장,지자체,대전광역시,유성구,대전 유성구 성북로 463 (성북동),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.17,개별,,,0,0,0,0,,,불가능,,
4520,감포송아캠핑장,민간,경상북도,경주시,경북 경주시 감포읍 감포로 395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.18,개별,,,0,0,0,0,,,불가능,,
4521,인주캠핑장,민간,충청남도,아산시,충남 아산시 인주면 대음북길 39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.18,개별,"무선인터넷,마트_편의점",,0,0,0,0,,,불가능,,
4522,서현농원 야영장,민간,경기도,의왕시,경기 의왕시 왕림길 85-1 (왕곡동),17,0,0,0,0,0,6,4,5,6,8,7,15,1,1,2024.7.18,개별,"장작판매,산책로",,11,0,0,20,,,불가능,,
4523,대부도(영흥도)산촌카라반,민간,인천광역시,옹진군,인천 옹진군 영흥면 영흥남로 138-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.18,개별,,,0,0,0,0,,,불가능,,
4524,거목 글램핑,민간,전라남도,담양군,전남 담양군 용면 가마골로 394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.19,,,,0,0,0,0,,,,,
4525,고기팜키즈캠핑장,민간,경상북도,경주시,경북 경주시 대추밭안길 128-36 (조양동),0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.22,개별,"전기,무선인터넷,온수,물놀이장,산책로,운동장,마트_편의점","산책로,운동장",12,3,1,11,,,가능(소형견),,
4526,청포대민박 야영장,민간,충청남도,태안군,충청남도 태안군 남면 원청리 564-9 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.22,개별,,,0,0,0,0,,,불가능,,
4527,솔맹이캠핑장,민간,충청북도,괴산군,충북 괴산군 청천면 문장로 3097-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.22,개별,,,0,0,0,0,,,가능,,
4528,에이디디(ADD)캠핑장,민간,경상남도,사천시,경남 사천시 서포면 사천대교로 334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.23,개별,,,0,0,0,0,,,불가능,,
4529,해변 야영장,민간,전라남도,완도군,전남 완도군 신지면 명사십리길 85-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.23,개별,,,0,0,0,0,,,불가능,,
4530,도깨비캠핑장,민간,충청남도,공주시,충남 공주시 의당면 요골길 46-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.23,개별,,,0,0,0,0,,,불가능,,
4531,별빛스테이,민간,강원도,영월군,강원특별자치도 영월군 영월읍 둥글바위길 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.23,개별,,,0,0,0,0,,,불가능,,
4532,안성용설호 관광농원 야영장,민간,경기도,안성시,경기 안성시 죽산면 용설호수길 131-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.23,개별,,,0,0,0,0,,,불가능,,
4533,코티지 캠핑,민간,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 감산서로 55,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.23,개별,"전기,무선인터넷,장작판매,온수,물놀이장,마트_편의점","계곡 물놀이,산책로,운동장",10,8,1,10,,,불가능,,
4534,라니카이,민간,충청남도,태안군,충청남도 태안군 원북면 방갈리 515-31 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.24,개별,,,0,0,0,0,,,불가능,,
4535,남양관광농원,민간,경기도,용인시,경기도 용인시 처인구 포곡읍 삼계리 675 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.24,개별,,,0,0,0,0,,,불가능,,
4536,에버오토캠핑장,민간,경기도,용인시,경기도 용인시 처인구 포곡읍 삼계리 677 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.24,개별,,,0,0,0,0,,,불가능,,
4537,조이파크,민간,경기도,양평군,경기 양평군 용문면 용문삼성로20번길 73-2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.25,개별,"전기,무선인터넷,장작판매,온수,물놀이장,마트_편의점","산책로,낚시,강/물놀이",11,1,1,3,,,불가능,,
4538,수락 힐스테이,민간,전라남도,구례군,전남 구례군 산동면 수락길 71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.26,,,,0,0,0,0,,,,,
4539,썬스테이,민간,경기도,안산시,경기 안산시 단원구 천신로1길 61 (대부남동),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.29,개별,,,0,0,0,0,,,불가능,,
4540,해달별 캠핑장,민간,경상남도,하동군,경남 하동군 고전면 공설운동장로 626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.30,개별,,,0,0,0,0,,,불가능,,
4541,달산 글램핑,민간,충청남도,태안군,충청남도 태안군 남면 달산리 1302-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.30,개별,,,0,0,0,0,,,불가능,,
4542,포림관광농원,민간,경상남도,함안군,경남 함안군 여항면 진함로 797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.31,개별,,,0,0,0,0,,,가능,,
4543,두물머리 IC 캠핑장,민간,경기도,양평군,경기 양평군 양서면 목왕로617번길 30-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.31,개별,,,0,0,0,0,,,불가능,,
4544,원더랜드,민간,경상남도,김해시,경남 김해시 상동면 여차로 552-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.4.26,개별,,,0,0,0,0,,,불가능,,
4545,렛 힐리스 아트캠핑,민간,경상남도,산청군,경남 산청군 금서면 동의보감로312번가길 141-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.5.25,개별,,,0,0,0,0,,,불가능,,
4546,봄이네 캠핑장,민간,강원도,횡성군,강원특별자치도 횡성군 서원면 옥계6길 25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.7.31,개별,"전기,장작판매,온수,마트_편의점","계곡 물놀이,산책로,강/물놀이",20,0,0,0,,,가능(소형견),,
4547,정담은 캠핑&글램핑,민간,전라남도,장성군,전남 장성군 북하면 남창로 407,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.7,개별,"전기,무선인터넷,장작판매,물놀이장,마트_편의점","계곡 물놀이,산책로,운동장,강/물놀이,청소년체험시설,농어촌체험시설",40,1,0,20,"액티비티,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길",화로대,가능(소형견),,
4548,너아라 캠핑장,민간,인천광역시,옹진군,인천 옹진군 영흥면 영흥서로 238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.8,개별,,,0,0,0,0,,,가능,,
4549,국립김천숲속야영장,자연휴양림,경상북도,김천시,경북 김천시 대덕면 조룡길 865,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.1,불가,"전기,온수",,20,1,1,0,"봄꽃여행,가을단풍명소",,가능(소형견),,
4550,오매기744,민간,경기도,의왕시,경기 의왕시 오매기백운산길 54-11 (오전동),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.14,개별,,,0,0,0,0,,,가능,,
4551,큰집 관광농원 감성 캠핑,민간,충청남도,아산시,충남 아산시 음봉면 산정길9번길 32,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.9,개별,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트_편의점","산책로,운동장,농어촌체험시설",16,0,0,0,,,불가능,,
4552,대천힐링캠핑장,민간,충청남도,보령시,충남 보령시 주교면 대터골길 122-35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.23,개별,"전기,장작판매,온수,물놀이장,마트_편의점","계곡 물놀이,산책로,운동장,수상레저,낚시,해수욕",17,0,0,0,"수상레저,낚시,액티비티,봄꽃여행,여름물놀이,가을단풍명소,걷기길","릴선,화로대",불가능,,
4553,신두리 오렌지 캠핑장,민간,충청남도,천안시,충남 태안군 원북면 두웅로 356-123,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.19,개별,"전기,장작판매,온수,물놀이장,산책로,마트_편의점","산책로,해수욕,농어촌체험시설",20,0,1,0,,,불가능,,
4554,리아띠캠핑장,민간,충청북도,제천시,충북 제천시 봉양읍 국사봉로 287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.13,개별,,,0,0,0,0,,,불가능,,
4555,남양캠핑장,민간,경기도,화성시,경기 화성시 남양읍 신남서길71번길 4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.21,개별,"전기,장작판매,온수",,6,2,3,0,,,불가능,,
4556,남산공원 힐링캠핑장,민간,경상남도,고성군,경남 고성군 고성읍 남산로 6-60,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.30,불가,"전기,무선인터넷,온수,산책로,마트_편의점",산책로,0,0,0,0,걷기길,,불가능,,
4557,오렌지캠핑장,민간,강원도,평창군,강원특별자치도 평창군 대화면 상안미옛길 164-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.1,개별,,,0,0,0,0,,,불가능,,
4558,광민이네 오토캠핑장,민간,강원도,고성군,강원특별자치도 고성군 간성읍 탑동길 469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.2,개별,,,0,0,0,0,,,가능(소형견),,
4559,주식회사 헤리티지글램핑,민간,경상남도,창원시,경남 창원시 마산합포구 구산면 안녕로 427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.2,개별,,,0,0,0,0,,,불가능,,
4560,정동진 캠핑파크,민간,강원도,강릉시,강원특별자치도 강릉시 강동면 율곡로 1010-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.2,개별,,,0,0,0,0,,,불가능,,
4561,에잇시즌즈,민간,강원도,홍천군,강원특별자치도 홍천군 서면 팔봉산로 909-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.5,개별,,,0,0,0,0,,,불가능,,
4562,늘봄캠핑장,민간,강원도,평창군,강원특별자치도 평창군 대화면 상안미옛길 164-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.7,개별,,,0,0,0,0,,,불가능,,
4563,숲캠핑장,민간,충청북도,괴산군,충북 괴산군 청천면 금평로 18-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.6,개별,,,0,0,0,0,,,불가능,,
4564,모닥모닥,민간,경기도,평택시,경기 평택시 이화로 266-7 (월곡동),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.7,개별,,,0,0,0,0,,,불가능,,
4565,산정호수 맑은물캠핑장,민간,경기도,포천시,경기 포천시 영북면 산정호수로 976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.9,개별,,,0,0,0,0,,,불가능,,
4566,더 클리프 카라반 캠핑장,민간,경기도,포천시,경기 포천시 일동면 영일로 234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.9,개별,,,0,0,0,0,,,불가능,,
4567,H camping,민간,강원도,홍천군,강원특별자치도 홍천군 서면 팔봉산로 994,10,0,0,0,0,0,6,0,0,10,0,0,10,0,0,2024.8.9,개별,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트_편의점","산책로,수상레저,낚시,강/물놀이",11,3,1,0,"수상레저,스키,낚시,여름물놀이",,가능(소형견),,
4568,그루잠,민간,경기도,가평군,경기 가평군 상면 물골길 175-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.9,개별,,,0,0,0,0,,,불가능,,
4569,해뜨고 달뜨고,민간,경상북도,칠곡군,경북 칠곡군 지천면 용산로 170-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.12,개별,,,0,0,0,0,,,불가능,,
4570,캠핑산 야영장,민간,강원도,횡성군,강원특별자치도 횡성군 서원면 양서동로 377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.12,개별,,,0,0,0,0,,,불가능,,
4571,달너머 캠핑장,민간,강원도,강릉시,강원특별자치도 강릉시 연곡면 진고개로 1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.12,,,,0,0,0,0,,,,,
4572,은하수별빛마을,민간,강원도,홍천군,강원특별자치도 홍천군 내촌면 아홉사리로 699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.13,개별,,,0,0,0,0,,,불가능,,
4573,오캄캠핑,민간,경기도,연천군,경기 연천군 신서면 합내로 483-100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.13,개별,"전기,무선인터넷,장작판매,온수","계곡 물놀이,산책로",18,1,1,0,,,불가능,,
4574,때뿌루해수욕장 야영장,민간,인천광역시,옹진군,인천 옹진군 덕적면 소야로202번길 86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.13,개별,,,0,0,0,0,,,불가능,,
4575,에잇시즌스 카바나,민간,강원도,홍천군,강원특별자치도 홍천군 서면 팔봉산로 909-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.14,개별,,,0,0,0,0,,,불가능,,
4576,아낌없이주는나무,민간,경기도,동두천시,경기 동두천시 안흥로 78 (안흥동),0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.14,개별,,,0,0,0,0,,,불가능,,
4577,별바람 야영장,민간,경상남도,밀양시,경남 밀양시 초동면 방동길 126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.19,개별,,,0,0,0,0,,,불가능,,
4578,산속정원캠핑장,민간,경기도,연천군,경기 연천군 전곡읍 양원로 346-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.20,개별,,,0,0,0,0,,,불가능,,
4579,조이포레,민간,충청남도,당진시,충남 당진시 신평면 부곡길 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.21,개별,,,0,0,0,0,,,불가능,,
4580,청춘양구 소양호 뱃길 나루터,민간,강원도,양구군,강원특별자치도 양구군 양구읍 소양호로 2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.21,개별,,,0,0,0,0,,,불가능,,
4581,밸리 버튼 Valley Button,민간,강원도,양양군,강원특별자치도 양구군 방산면 평화로 5629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.21,개별,,,0,0,0,0,,,불가능,,
4582,캠프그라운드 화우,민간,경기도,안성시,경기 안성시 원곡면 천덕산로 857-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.26,개별,,,0,0,0,0,,,불가능,,
4583,캠프그라운드 성지,민간,경기도,안성시,경기 안성시 원곡면 천덕산로 857-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.26,개별,,,0,0,0,0,,,불가능,,
4584,하하호호 캠핑장,민간,충청북도,청주시,충북 청주시 상당구 가덕면 금거내암로 200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.26,,,,0,0,0,0,,,,,
4585,하루,민간,충청남도,아산시,충남 아산시 선장면 삼봉산길 28-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.27,개별,,,0,0,0,0,,,불가능,,
4586,웅포야영장,민간,경상북도,울릉군,경북 울릉군 북면 현포2길 22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.27,개별,,,0,0,0,0,,,불가능,,
4587,동글감나무캠핑장,민간,전라남도,영암군,전남 영암군 금정면 활성산길 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.27,,,,0,0,0,0,,,,,
4588,캠핑노리,민간,충청남도,공주시,충남 공주시 정안면 느진묵길 91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.28,개별,,,0,0,0,0,,,불가능,,
4589,가평캠핑장마운틴뷰,민간,경기도,가평군,경기도 가평군 상면 행현리 491-16 ,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.28,개별,"전기,장작판매,온수,산책로,마트_편의점","산책로,수영장,어린이놀이시설",10,1,1,5,"봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길","릴선,일산화탄소감지기",가능(소형견),,
4590,유포리아 글램핑,민간,경기도,가평군,경기 가평군 상면 축령로45번길 40-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.28,개별,,,0,0,0,0,,,불가능,,
4591,무지개글램핑,민간,경기도,가평군,경기 가평군 북면 꽃넘이길 115-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.28,개별,,,0,0,0,0,,,불가능,,
4592,어도숲 캠핑장,민간,경기도,화성시,경기 화성시 송산면 어섬길259번길 64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.29,개별,,,0,0,0,0,,,불가능,,
4593,송현 캠핑장,민간,경기도,여주시,경기 여주시 산북면 금품2로 208-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.29,개별,,,0,0,0,0,,,불가능,,
4594,파주스(PAJUS),민간,경기도,파주시,경기 파주시 탄현면 새오리로161번길 100-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.29,개별,,,0,0,0,0,,,불가능,,
4595,BE HAPPY,민간,경상북도,문경시,경북 문경시 가은읍 죽문길 206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.30,개별,,,0,0,0,0,,,불가능,,
4596,서해캠핑장,민간,충청남도,보령시,충남 보령시 천북면 하학로 740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.30,,,,0,0,0,0,,,,,
4597,벙커 캠핑,민간,강원도,양양군,강원특별자치도 양양군 강현면 진미로 588-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.30,개별,,,0,0,0,0,,,불가능,,
4598,미로나라정원 글램핑장,민간,강원도,삼척시,강원특별자치도 삼척시 미로면 고내로 276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.8.30,개별,,,0,0,0,0,,,불가능,,
4599,단밀오토캠핑장,민간,경상북도,의성군,경북 의성군 단밀면 도안로 734,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.3,개별,"전기,무선인터넷,장작판매,온수,마트_편의점","산책로,운동장,수상레저,강/물놀이,청소년체험시설",11,0,0,0,,,불가능,,
4600,에가톳 캐빈,민간,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 상창리 147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.2,개별,,,0,0,0,0,,,불가능,,
4601,월드클래스,민간,강원도,홍천군,강원특별자치도 홍천군 두촌면 부채들길 41,50,10,13,10,0,0,0,0,0,0,0,0,0,0,0,2024.3.28,개별,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트_편의점","산책로,운동장,강/물놀이",30,2,1,0,,,불가능,,
4602,치올라 캠핑장,민간,강원도,원주시,강원특별자치도 원주시 소초면 무쇠점1길 52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.13,개별,,,0,0,0,0,,,불가능,,
4603,캄비오 캠핑장,민간,대구광역시,동구,대구 동구 팔공로 1473 (능성동),1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2024.9.23,개별,"전기,무선인터넷,장작판매,온수,산책로,마트_편의점","산책로,청소년체험시설,농어촌체험시설",4,0,4,3,,,불가능,,
4604,남파랑캠핑장&스테이,민간,경상남도,남해군,경남 남해군 창선면 흥선로 1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.5,개별,,,0,0,0,0,,,불가능,,
4605,초전바다숲야영장,민간,경상남도,남해군,경남 남해군 미조면 동부대로14번길 34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.5,개별,,,0,0,0,0,,,불가능,,
4606,산오마켓,민간,경기도,여주시,경기 여주시 금사면 금품1로 468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.6,개별,,,0,0,0,0,,,가능,,
4607,팜데이,민간,충청북도,제천시,충북 제천시 탑안로 291-10 (고암동),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.6,개별,,,0,0,0,0,,,불가능,,
4608,코튼 글램핑장,민간,경기도,가평군,경기 가평군 청평면 북한강로 1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.6,개별,,,0,0,0,0,,,불가능,,
4609,갈화오토캠핑장,민간,경상남도,남해군,경상남도 남해군 고현면 갈화리 222-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.11,개별,,,0,0,0,0,,,불가능,,
4610,몽산포해변캠핑장,민간,충청남도,태안군,"충청남도 태안군 남면 신장리 355-63 ,-64, -84 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.11,개별,,,0,0,0,0,,,불가능,,
4611,수푸로 카라반,민간,강원도,속초시,강원특별자치도 속초시 장성천길 61-25 (장사동),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.11,개별,,,0,0,0,0,,,불가능,,
4612,Lazy Joe,민간,경기도,양평군,경기 양평군 서종면 거북바위1길 58-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.12,개별,,,0,0,0,0,,,불가능,,
4613,방산면 송현리 캠핑장,민간,강원도,양구군,강원특별자치도 양구군 방산면 송현리 1095-28 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.13,,,,0,0,0,0,,,,,
4614,오오유캠핑,민간,경상남도,함안군,경남 함안군 산인면 입곡공원길 224-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.13,개별,,,0,0,0,0,,,불가능,,
4615,메리글램핑,민간,인천광역시,옹진군,인천 옹진군 영흥면 영흥로525번길 63-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.13,개별,,,0,0,0,0,,,불가능,,
4616,가평 까사 힐 395 캠핑장,민간,경기도,가평군,경기 가평군 청평면 솥틀로 54-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.19,개별,,,0,0,0,0,,,불가능,,
4617,신암저수지 숲속야영장,지자체,경기도,양주시,경기 양주시 남면 감악산로514번길 242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.20,개별,,,0,0,0,0,,,불가능,,
4618,교룡공원 숲속야영장,지자체,전라북도,남원시,전북특별자치도 남원시 산성길 172 (산곡동),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.20,개별,,,0,0,0,0,,,불가능,,
4619,죽도캠핑장,민간,경상남도,통영시,경남 통영시 한산면 죽도길 15-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.23,개별,,,0,0,0,0,,,불가능,,
4620,파티앤카라반,민간,충청남도,서산시,충남 서산시 부석면 천수만로 658-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.23,개별,,,0,0,0,0,,,불가능,,
4621,포레스트사운드 캠핑장,민간,경기도,포천시,경기 포천시 신북면 포천로 1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.27,개별,,,0,0,0,0,,,불가능,,
4622,더 라이온 글램핑,민간,경기도,가평군,경기 가평군 가평읍 태봉두밀로 165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.27,개별,,,0,0,0,0,,,불가능,,
4623,네츄럴 밸리,민간,경기도,가평군,경기 가평군 상면 임초밤안골로 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.27,개별,,,0,0,0,0,,,불가능,,
4624,선재담 글램핑&카라반 리조트,민간,인천광역시,옹진군,인천 옹진군 영흥면 선재로226번길 130-37,7,0,51,10,0,0,0,0,0,0,0,0,0,0,0,2024.9.27,개별,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트_편의점",운동장,14,0,0,0,,,불가능,,
4625,제제캠프,민간,충청북도,청주시,충북 청주시 흥덕구 강내면 사곡1리태양길 3-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.30,개별,,,0,0,0,0,,,불가능,,
4626,캠핑 도래,민간,경상남도,밀양시,경남 밀양시 단장면 도래재로 332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.30,,,,0,0,0,0,,,,,
4627,석양길 518,민간,경상남도,사천시,경남 사천시 용현면 석양길 530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.9.30,개별,,,0,0,0,0,,,불가능,,
4628,화장산 캠핑장,민간,울산광역시,울주군,울산 울주군 상북면 향산다개로 136-116,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.4.18,공동취사장,"전기,무선인터넷,장작판매,온수",,35,2,2,1,,,불가능,,
4629,진수캠퍼스,민간,경상남도,양산시,경남 양산시 원동면 어곡로 562,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2024.10.8,공동취사장,"전기,온수,산책로,마트_편의점",산책로,20,0,0,16,"봄꽃여행,가을단풍명소,겨울눈꽃명소",,가능,,
4630,파주발랑캠핑타운,민간,경기도,파주시,경기 파주시 광탄면 부흥로 593,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.10.4,개별,"전기,무선인터넷,장작판매,온수,마트_편의점",낚시,12,0,0,0,"일몰명소,낚시",화로대,불가능,,
4631,더쉼 글램핑,민간,전라남도,고흥군,전남 고흥군 도덕면 천마로 735,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2024.10.16,개별,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트_편의점","산책로,낚시,해수욕,청소년체험시설",11,2,0,9,,,불가능,,
4632,오도치 캠핑장,민간,강원도,홍천군,강원특별자치도 홍천군 서면 오도치길 427,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.10.22,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설,마트_편의점,덤프스테이션","계곡 물놀이,산책로,수상레저,낚시,강/물놀이,농어촌체험시설",30,3,3,2,,,가능,,
4633,"닮다, 담다 153",민간,대구광역시,달성군,대구 달성군 유가읍 본말리 1010,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.10.25,개별,"무선인터넷,장작판매,온수",,7,1,0,0,,,가능,,
4634,오크힐캠핑장,민간,경기도,의정부시,경기 의정부시 동일로150번길 116 (장암동),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.10.7,개별,,,0,0,0,0,,,불가능,,
