no,name,gubun,do,sigungu,address,주요시설 일반야영장,주요시설 자동차야영장,주요시설 글램핑,주요시설 카라반,주요시설 개인 카라반,주요시설 덤프스테이션,사이트 크기1 가로,사이트 크기2 가로,사이트 크기3 가로,사이트 크기1 세로,사이트 크기2 세로,사이트 크기3 세로,사이트 크기1 수량,사이트 크기2 수량,사이트 크기3 수량,인허가일자,화로대,부대시설,주변이용가능시설,소화기 개수,방화수 개수,방화사 개수,화재감지기 개수,테마환경,캠핑장비대여,반려동물출입,longitude,latitude
1022,연곡해변 솔향기캠핑장,지자체,강원도,강릉시,강원 강릉시 연곡면 해안로 1282-10,122,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.7.12,개별,"전기,온수,놀이터,산책로,운동시설,마트_편의점","산책로,낚시,해수욕",70,0,0,0,"일출명소,낚시,봄꽃여행,여름물놀이,걷기길",,불가능,128.8525729,37.85851511
1023,연산 황산벌오토캠핑장,민간,충청남도,논산시,충남 논산시 연산면 신신양로 187-8,30,0,0,0,0,,7,4,0,8,7,0,13,17,0,2016.6.1,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설",산책로,40,0,0,0,여름물놀이,"텐트,릴선,화로대",가능,127.2311677,36.18773632
1024,연천 한여울팜파크 글램핑장,지자체,경기도,연천군,경기도 연천군 연천읍 현문로 537,0,0,5,0,0,,0,0,0,0,0,0,0,0,0,2017.7.28,개별,"전기,무선인터넷",,5,0,0,5,,,불가능,127.1218333,38.06574939
1025,연천재인폭포오토캠핑장,민간,경기도,연천군,경기도 연천군 연천읍 고문리 117-1번지,0,100,0,20,0,,0,0,0,0,0,0,0,0,0,2017.3.7,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동장,운동시설,마트_편의점","계곡 물놀이,수영장",0,0,0,0,,,불가능,127.1276432,38.06529069
1026,연풍연가캠핑장,민간,충청남도,아산시,충남 아산시 송악면 종곡길96번길 90,22,0,0,0,0,,6,6,5,9,9,9,6,6,8,2015.5.18,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설",,22,1,1,0,여름물놀이,"릴선,화로대",불가능,127.00257,36.66933617
1027,연화산 반딧불이 캠핑장 ,민간,경상남도,고성군,경상남도 고성군 영현면 봉림리 ,0,38,0,0,0,,6,0,0,8,0,0,38,0,0,2015.5.22,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동장,운동시설,마트_편의점","산책로,운동장,낚시,강/물놀이,농어촌체험시설",33,0,0,4,"낚시,여름물놀이,걷기길","릴선,화로대",불가능,128.1966439,35.05726155
1028,열린캠핑장,민간,충청북도,충주시,충청북도 충주시 앙성면 지당리 241 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.8.17,,,,0,0,0,0,,,불가능,127.7235141,37.10741807
1029,염포야영장,국립공원,전라남도,고흥군,전라남도 고흥군 봉래면 우주로 3844 ,15,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.5.26,개별,전기,"산책로,낚시,해수욕",0,0,0,0,"일출명소,일몰명소,봄꽃여행,여름물놀이,가을단풍명소",,불가능,127.4944437,34.43027703
1030,김포캠핑파크 주식회사,,경기도,김포시,경기 김포시 월곶면 용강로 325,0,70,38,3,0,,3,4,6,4,6,6,40,15,15,2016.11.24,개별,"전기,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동장,마트_편의점",낚시,3,0,0,3,,,불가능,126.5585007,37.74722585
1031,영덕 고래불 국민 야영장,지자체,경상북도,영덕군,경상북도 영덕군 병곡면 고래불로 12,110,13,0,25,0,,5,0,0,3,0,0,123,0,0,2017.3.30,개별,"전기,무선인터넷,온수,물놀이장,놀이터,운동시설,마트_편의점","수상레저,낚시,해수욕",96,5,0,29,"일출명소,수상레저,낚시,여름물놀이,걷기길",,불가능,129.4233277,36.56754963
1032,영덕 칠보산 오토캠핑장,민간,경상북도,영덕군,경북 영덕군 병곡면 칠보산1길 522,19,0,0,0,0,,8,4,0,8,7,0,17,2,0,2015.9.10,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설",산책로,0,0,0,0,,"릴선,화로대,난방기구",가능,129.3938249,36.63571237
1033,영산강 승촌보캠핑장,지자체,광주광역시,남구,광주광역시  남구 승촌동 577 ,0,53,0,0,0,,5,0,0,5,0,0,53,0,0,2015.7.31,개별,"전기,온수,놀이터,산책로",,28,0,0,0,,,불가능,126.7608548,35.06525326
1034,영양수비별빛캠핑장,민간,경상북도,영양군,경상북도 영양군 본신로 213-0 ,26,0,0,0,0,,7,4,10,4,3,8,6,3,17,2016.9.4,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설",계곡 물놀이,16,0,2,2,"여름물놀이,가을단풍명소,걷기길",,가능(소형견),129.2646584,36.79132651
1035,영우네 농어촌 관광농원,민간,충청남도,공주시,충청남도 공주시 사곡면 월은길 40 ,25,0,0,0,0,,5,0,0,9,0,0,0,0,0,2017.11.3,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설","계곡 물놀이,낚시,어린이놀이시설",10,1,1,0,여름물놀이,,불가능,127.0350692,36.49639045
1036,영월 동강오토캠핑장,지자체,강원도,영월군,강원도 영월군 영월읍 둥글바위길 33 ,0,35,0,0,0,,5,0,0,8,0,0,35,0,0,2012.8.13,개별,"전기,무선인터넷,장작판매,온수","수상레저,어린이놀이시설",20,0,0,0,여름물놀이,,불가능,128.5039052,37.20221373
1037,영월 스타 글램핑,지자체,강원도,영월군,강원 영월군 무릉도원면 무릉법흥로 1078-12,0,0,11,0,0,,0,0,0,0,0,0,0,0,0,2016.6.24,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",계곡 물놀이,13,0,0,3,"여름물놀이,가을단풍명소",,불가능,128.2793721,37.35270655
1038,영월 외룡 캠핑장,민간,강원도,영월군,강원도 영월군 김삿갓면 영월동로 2696 ,0,37,0,0,0,,7,0,0,8,0,0,37,0,0,2015.4.22,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",어린이놀이시설,20,0,0,0,여름물놀이,"텐트,릴선,화로대",불가능,128.6662789,37.11374339
1039,영월별마로펜션캠핑,민간,강원도,영월군,강원 영월군 무릉도원면 무릉법흥로 1078-22,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2015.6.26,개별,"전기,무선인터넷,온수",계곡 물놀이,15,0,0,15,여름물놀이,,불가능,128.2800806,37.35149879
1040,영월약수터 오토캠핑장,민간,강원도,영월군,강원 영월군 산솔면 태백산로 1133-7,29,0,0,0,0,,7,0,0,8,0,0,29,0,0,2018.7.13,개별,"전기,장작판매,온수,트렘폴린,물놀이장,운동시설",계곡 물놀이,6,0,0,0,,"텐트,릴선,화로대",불가능,128.6770124,37.14636612
1041,영월오아시스 글램핑,민간,강원도,영월군,강원특별자치도 영월군 영월읍 선돌길 83-27,0,0,6,0,0,,0,0,0,0,0,0,0,0,0,2015.8.3,개별,"전기,무선인터넷,장작판매,온수",어린이놀이시설,6,0,0,6,,,불가능,128.4335197,37.17989289
1042,영월천문대 캠핑장,민간,강원도,영월군,강원 영월군 북면 사만길 173,15,6,0,0,0,0,5,0,0,6,0,0,13,0,0,2015.4.28,,운동시설,,0,0,0,0,,,불가능,128.4099556,37.2636301
1043,영월캠프,민간,강원도,영월군,강원 영월군 무릉도원면 무릉법흥로 1208-56,31,0,0,0,0,,5,5,6,7,6,8,4,6,21,2016.5.11,개별,"전기,무선인터넷,장작판매,온수,운동시설",,16,0,0,0,가을단풍명소,,가능(소형견),128.2772392,37.3621494
1044,아산 영인산자연휴양림 숲속야영장,국민여가,충청남도,아산시,충남 아산시 영인면 아산온천로 16-24,41,0,0,0,0,,4,5,0,5,6,0,20,21,0,2017.8.31,불가,"전기,온수,놀이터,산책로,운동장","산책로,수영장",36,0,0,0,"액티비티,여름물놀이,가을단풍명소,걷기길",,불가능,126.9493895,36.84112397
1045,영종씨사이드캠핑장,민간,인천광역시,중구,인천시 중구 운남동 1640-1,60,0,0,22,0,,8,0,0,8,0,0,60,0,0,,개별,"전기,무선인터넷,장작판매,온수,산책로,마트_편의점",,30,0,0,0,일몰명소,"텐트,릴선,화로대",불가능,126.5258388,37.47381316
1046,영주시 소백산역 캠핑장,국립공원,경상북도,영주시,경상북도 영주시 풍기읍 수철리 215-1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2017.7.4,,,,0,0,0,0,,,불가능,128.4670896,36.89410212
1047,영천 구룡산 오토캠핑장,민간,경상북도,영천시,경북 영천시 북안면 상리중앙길 50-21,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.4.24,,,,0,0,0,0,,,불가능,128.9894418,35.85320263
1048,영천 솔롱고 글램핑,민간,경상북도,영천시,경상북도 영천시 금호읍 칠백로 436 ,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2015.7.20,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동장,운동시설,마트_편의점","산책로,농어촌체험시설",12,2,0,12,여름물놀이,"식기,침낭",불가능,128.9259776,35.90183611
1049,영천댐공원 오토캠핑장 ,민간,경상북도,영천시,경상북도 영천시 임고면 삼매리 ,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,2014.8.6,개별,"전기,장작판매,온수,놀이터,산책로","계곡 물놀이,운동장,강/물놀이,어린이놀이시설",15,1,0,15,,,불가능,128.9833684,36.07242286
1050,영천시 공예촌 캠핑체험장,민간,경상북도,영천시,경상북도 영천시 자양면 포은로 1625-11 ,46,0,2,0,0,,8,0,0,10,0,0,46,0,0,2015.4.15,개별,"전기,장작판매,온수,물놀이장,놀이터,산책로,운동시설,마트_편의점","산책로,청소년체험시설",20,4,0,2,여름물놀이,"릴선,화로대,난방기구,식기,침낭",가능(소형견),129.0178895,36.07948733
1051,영학관광농원야영장,민간,경상남도,창원시,경남 창원시 마산합포구 진북면 학동로 537-280,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2016.7.22,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트_편의점","산책로,강/물놀이,농어촌체험시설",0,0,0,0,,,불가능,128.4337214,35.15421709
1052,예다움 캠핑장,민간,강원도,영월군,강원 영월군 김삿갓면 내리계곡로 1162-1,20,0,0,0,0,0,5,5,0,8,10,0,10,10,0,2015.6.18,개별,"전기,무선인터넷,장작판매,온수,운동시설",계곡 물놀이,15,0,0,0,여름물놀이,,불가능,128.6709456,37.10968914
1053,예마을캠핑장,민간,경상북도,고령군,경상북도 고령군 덕곡면 덕운로 816,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2016.11.8,개별,"전기,온수,물놀이장,놀이터,산책로,운동장,운동시설","계곡 물놀이,산책로",1,0,0,0,"액티비티,여름물놀이",,불가능,128.2133775,35.79315126
1054,예산 느티나무 캠핑장,민간,충청남도,예산군,충청남도 예산군 신양면 차동송정길 2-71 ,50,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.3.26,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설,마트_편의점","수영장,청소년체험시설",30,0,0,5,"봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소",,불가능,126.9099516,36.59693592
1055,예당관광지 국민여가캠핑장,국민여가,충청남도,예산군,충청남도 예산군 응봉면 예당관광로 123 ,0,27,0,0,0,,7,0,0,8,0,0,27,0,0,2013.11.29,개별,"전기,무선인터넷,온수,놀이터,마트_편의점","수영장,청소년체험시설",14,0,0,0,,릴선,불가능,126.7980707,36.63668762
1056,예손농원캠핑장,민간,경기도,포천시,경기 포천시 영북면 여우고개로 7,25,0,0,0,0,0,5,0,0,7,0,0,7,0,0,2016.10.21,개별,"전기,장작판매,온수,물놀이장,놀이터,산책로,운동시설","계곡 물놀이,산책로,수상레저,낚시,청소년체험시설",13,0,0,0,"가을단풍명소,겨울눈꽃명소",,불가능,127.3273369,38.06180298
1057,예원캠핑장,민간,전라북도,완주군,전라북도 완주군 동상면 송광수만로 1079-126 ,0,17,0,0,0,0,0,0,0,0,0,0,4,13,0,2016.5.3,개별,"전기,장작판매,온수,물놀이장,놀이터,산책로,운동장,운동시설","산책로,운동장,강/물놀이",0,0,0,0,걷기길,,가능,127.2577134,35.92687505
1058,예천군 곤충나라 사과테마파크 오토캠핑장,지자체,경상북도,예천군,경상북도 예천군 효자면 제촌길 58-2,0,16,0,0,5,,6,7,0,4,5,0,20,1,0,2017.9.5,개별,"전기,온수,물놀이장,놀이터,산책로,운동장,운동시설","산책로,강/물놀이",20,0,0,0,"일출명소,일몰명소,가을단풍명소,걷기길",,불가능,128.4538433,36.80298005
1059,옛서당캠핑농원,민간,전라남도,장성군,전라남도 장성군 삼계면 화산길 1 ,0,44,0,0,0,,0,0,0,0,0,0,0,0,0,2016.4.29,개별,"전기,장작판매,온수,물놀이장,놀이터,산책로,운동장,운동시설,마트_편의점","산책로,운동장,수상레저,수영장,농어촌체험시설",20,0,0,20,걷기길,,불가능,126.6448436,35.28579665
1060,오각놀이공원 ,민간,경상북도,영천시,경상북도 영천시 화남면 용구길 21 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.5.15,,"전기,온수,산책로,운동시설",,0,0,0,0,,,불가능,128.8640332,36.10131572
1061,오고집 글램핑,민간,강원도,홍천군,강원도 홍천군 화촌면 노루터길 135 ,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,2015.5.29,개별,"전기,놀이터",,21,0,0,21,,,불가능,128.0489347,37.76161754
1062,오글오글오토캠핑장,민간,경상북도,경주시,경상북도 경주시 산내면 문복로 1637-32 ,0,0,11,0,0,,0,0,0,0,0,0,0,0,0,2016.7.25,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동장,운동시설,마트_편의점","계곡 물놀이,산책로,수상레저,낚시,해수욕,어린이놀이시설",11,0,0,11,"봄꽃여행,여름물놀이,가을단풍명소",,불가능,129.0624934,35.76070293
1063,오대산 카라반 ,민간,강원도,홍천군,강원도 홍천군 내면 명개리 ,0,0,0,20,0,,0,0,0,0,0,0,0,0,0,2015.5.22,개별,"전기,장작판매,온수,놀이터,운동장,운동시설,마트_편의점","산책로,운동장",0,0,0,0,,,불가능,128.5277202,37.84749534
1064,진부(오대산)관광농원,민간,강원도,평창군,강원 평창군 진부면 아차골길 34-15,34,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.6.4,개별,"전기,무선인터넷,온수,산책로,운동시설",어린이놀이시설,20,0,0,0,여름물놀이,,불가능,128.5672168,37.5555197
1065,오도산 자연휴양림,자연휴양림,경상남도,합천군,경상남도 합천군 봉산면 오도산휴양로 433 ,80,0,0,0,0,0,0,0,0,0,0,0,40,40,0,2015.7.8,,"전기,놀이터,운동시설",,80,0,0,0,"봄꽃여행,가을단풍명소,겨울눈꽃명소,걷기길",,불가능,128.0552989,35.6723341
1066,오로라캠프 ,민간,경기도,가평군,경기도 가평군 가평읍 북한강변로 226-12 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2017.6.29,,전기,,0,0,0,0,,,가능,127.5321152,37.75048218
1067,오류캠핑장,국민여가,경상북도,경주시,경북 경주시 감포읍 감포로 382-7,8,0,0,28,0,,0,0,0,0,0,0,0,0,0,2015.5.29,개별,"전기,무선인터넷,온수,놀이터,마트_편의점","계곡 물놀이,산책로,수상레저,낚시,해수욕,어린이놀이시설",36,0,0,28,"일출명소,수상레저,낚시,액티비티,여름물놀이",,불가능,129.5085593,35.82111199
1068,맑은숲캠프,지자체,경기도,양평군,경기도 양평군 청운면 다대리 산45-2번지,60,0,0,0,0,,4,5,7,4,5,7,29,25,6,2016.11.4,개별,"전기,무선인터넷,온수,놀이터,산책로,운동시설","산책로,강/물놀이,농어촌체험시설",30,0,0,0,"낚시,가을단풍명소",,불가능,127.7325139,37.56370752
1069,오베르네펜션&글램핑,민간,경상북도,경주시,경상북도 경주시 양남면 석읍리 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2016.5.3,,,,0,0,0,0,,,불가능,129.4144777,35.72743646
1070,제천 오산오토캠핑장,지자체,충청북도,제천시,충청북도 제천시 봉양읍 삼거리 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.12.21,개별,"온수,물놀이장,운동시설",,0,0,0,0,,,불가능,128.1519559,37.09597216
1071,오서산자연휴양림,지자체,충청남도,보령시,충청남도 보령시 청라면 오서산길 531 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.5.26,,,,0,0,0,0,,,불가능,126.6729118,36.45343343
1072,선녀와 나무꾼,민간,경상북도,경주시,경북 경주시 양남면 동남로 496-11,0,0,38,0,0,,0,0,0,0,0,0,0,0,0,2016.5.16,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로,낚시,해수욕,어린이놀이시설",38,0,0,38,"일출명소,낚시,액티비티,여름물놀이",,불가능,129.4039742,35.66380814
1073,오수애견캠핑장 ,민간,전라북도,임실군,전라북도 임실군 오수면 금암리 ,10,0,0,8,0,,0,0,0,0,0,0,0,0,0,2016.5.26,개별,"전기,장작판매,온수,물놀이장,놀이터,산책로,운동장,운동시설",운동장,15,0,0,15,걷기길,,가능,127.3400506,35.53619777
1075,오카나간캠핑장,민간,경기도,가평군,경기도 가평군 설악면 가일리 258-1 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2017.2.7,,,,0,0,0,0,,,불가능,127.4917816,37.59639346
1076,오커빌리지,지자체,경기도,양평군,경기 양평군 용문면 장수길 20,3,0,2,5,0,,8,0,0,8,0,0,3,0,0,2015.5.28,개별,"전기,온수,물놀이장,놀이터,산책로,운동시설",,40,0,0,8,,,불가능,127.5644067,37.50867793
1077,오크캠핑,지자체,강원도,원주시,강원 원주시 지정면 송정로 2-1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.10.16,,"온수,물놀이장,산책로",,0,0,0,0,,,불가능,127.8602439,37.38459621
1078,오크힐글램핑,민간,인천광역시,강화군,인천 강화군 화도면 해안남로1998번길 8-28,0,0,13,0,0,,0,0,0,0,0,0,0,0,0,2015.4.15,개별,"전기,무선인터넷,온수,트렘폴린,운동시설",강/물놀이,0,0,0,0,,,불가능,126.410827,37.60436126
1079,오투글램핑,민간,대구광역시,달성군,대구 달성군 옥포읍 옥포로111길 95-17,0,0,10,0,0,,0,0,0,0,0,0,0,0,0,2015.4.6,개별,"전기,온수,물놀이장,놀이터,운동시설",계곡 물놀이,15,2,2,10,"여름물놀이,걷기길",,불가능,128.4955042,35.73920736
1080,오투스토리,지자체,전라남도,장성군,전남 장성군 황룡면 홍길동로 271,0,0,10,0,0,,0,0,0,0,0,0,0,0,0,2016.12.14,개별,"전기,장작판매,온수,운동시설",,10,0,0,10,걷기길,,불가능,126.7432136,35.31209651
1081,오투캐빈,민간,강원도,홍천군,강원 홍천군 내면 을수길 153-6,20,0,0,0,0,,3,0,0,3,0,0,20,0,0,2015.5.22,개별,"전기,무선인터넷,온수",계곡 물놀이,10,0,0,0,여름물놀이,,가능(소형견),128.461185,37.81722676
1082,옥계오토캠핑장,지자체,경상남도,거제시,경남 거제시 하청면 칠천로 265-17,0,33,0,0,0,0,5,6,0,6,4,0,28,5,0,2016.8.19,개별,"전기,온수,물놀이장,놀이터,운동시설","산책로,낚시,해수욕,청소년체험시설,어린이놀이시설",20,0,0,0,"수상레저,낚시,여름물놀이,걷기길",,불가능,128.6308942,34.97821384
1083,옥샘캠핑장,민간,경상남도,밀양시,경상남도 밀양시 산내면 얼음골옛길 197-4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2015.7.20,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설","계곡 물놀이,어린이놀이시설",0,0,0,0,,"릴선,화로대",불가능,128.9693647,35.5788478
1084,옥성 자연휴양림,자연휴양림,경상북도,구미시,경상북도 구미시 옥성면 휴양림길 150 ,64,0,0,0,0,,3,0,0,3,0,0,64,0,0,2015.7.31,불가,"물놀이장,놀이터,운동장","계곡 물놀이,산책로",32,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길",,불가능,128.2844273,36.27907232
1085,옥화 자연휴양림 국민여가캠핑장,지자체,충청북도,청주시,충청북도 청주시 상당구 미원면 운암옥화길 140 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2016.7.15,,"전기,물놀이장,놀이터",,0,0,0,0,,,불가능,127.6943716,36.59895012
1086,온더락캠핑장,민간,경기도,가평군,경기 가평군 상면 수목원로 238-106,0,0,7,0,0,,8,7,0,8,4,0,4,3,0,2016.11.14,개별,"전기,무선인터넷,온수,물놀이장,놀이터,마트_편의점",,9,0,7,7,"일출명소,봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소",,불가능,127.3585002,37.76021434
1087,온새미캠핑장,민간,경기도,동두천시,경기 동두천시 천보산로 537 (탑동동),0,30,0,0,0,,6,0,0,7,0,0,30,0,0,2016.8.26,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설","계곡 물놀이,산책로,낚시",23,0,0,0,"액티비티,여름물놀이,걷기길","텐트,릴선,화로대,난방기구",가능(소형견),127.0976424,37.87971086
1088,온천랜드카라반캠핑장,지자체,전라남도,구례군,전라남도 구례군 산동면 지리산온천로 261 ,0,0,0,11,0,,0,0,0,0,0,0,0,0,0,2015.8.25,개별,마트_편의점,,0,0,0,0,,,불가능,127.4570388,35.31796916
1089,올리브 그린 펜션 글램핑,민간,강원도,영월군,강원도 영월군 수주면 무릉법흥로 852-24 ,6,0,4,0,0,,6,0,0,7,0,0,6,0,0,2015.8.12,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설",계곡 물놀이,10,0,0,4,,,불가능,128.2828377,37.33360016
1090,도모 횡성,민간,강원도,횡성군,강원 횡성군 둔내면 경강로궁종1길 121-7,18,0,0,0,2,,0,0,0,0,0,0,0,0,0,2015.8.1,개별,"전기,무선인터넷,장작판매,온수,산책로,마트_편의점","산책로,수상레저",20,0,0,0,"가을단풍명소,겨울눈꽃명소",,가능,128.1440621,37.50911794
1091,와라캠핑장,민간,강원도,인제군,강원도 인제군 상남면 내린천로 2181,11,0,0,0,0,,7,0,0,8,0,0,11,0,0,2016.10.12,개별,"전기,무선인터넷,장작판매,온수,운동시설",계곡 물놀이,11,0,0,0,,,가능(소형견),128.2795549,37.87532291
1092,와이글램핑,지자체,경기도,양평군,경기 양평군 용문면 강이대길38번길 26-37,0,0,10,0,0,,0,0,0,0,0,0,0,0,0,2016.3.9,개별,"전기,장작판매,온수,물놀이장,놀이터,산책로,운동장,마트_편의점",,0,0,0,0,,,불가능,127.6260997,37.52686146
1093,516 글램라반,민간,경기도,가평군,경기 가평군 가평읍 북한강변로 516,0,0,12,7,0,,0,0,0,0,0,0,0,0,0,2015.9.2,개별,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트_편의점","산책로,낚시,강/물놀이",0,0,0,0,,,가능(소형견),127.5361075,37.7722765
1094,와이캠핑장,민간,경기도,가평군,경기도 가평군 청평면 강변로 115 ,80,80,18,0,0,,4,5,10,7,10,10,30,30,20,2016.5.27,개별,"전기,무선인터넷,온수,물놀이장,놀이터,산책로,운동시설","계곡 물놀이,낚시,강/물놀이,어린이놀이시설",40,0,0,0,"수상레저,낚시,여름물놀이,걷기길","텐트,릴선,화로대,난방기구,식기,침낭",불가능,127.4247812,37.73171152
1095,완주소양캠핑장,민간,전라북도,완주군,전북 완주군 소양면 해월신왕길 144-19,0,55,0,0,0,,0,0,0,0,0,0,0,0,0,2016.8.26,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트_편의점","산책로,농어촌체험시설",0,0,0,0,"액티비티,봄꽃여행,가을단풍명소,걷기길",,불가능,127.2700536,35.86309033
1096,왕산가족오토캠핑장,민간,인천광역시,중구,인천 중구 용유서로423번길 60 (을왕동),20,0,10,23,0,,0,0,0,0,0,0,0,0,0,2015.12.31,개별,"전기,무선인터넷,장작판매,온수,운동장,운동시설",,0,0,0,0,,,불가능,126.3662038,37.45815178
1097,왕터리조트,민간,강원도,춘천시,강원 춘천시 남면 박암관천길 183-27,0,0,0,24,0,,0,0,0,0,0,0,0,0,0,2016.6.1,개별,"전기,온수,운동장,운동시설,마트_편의점",강/물놀이,0,0,0,0,,화로대,불가능,127.5610497,37.73016616
1098,왕피천하늘담야영장,민간,경상북도,울진군,경북 울진군 근남면 왕피천로 555-110,15,0,0,0,0,,5,4,5,7,7,6,8,4,3,2017.6.20,개별,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트_편의점","계곡 물놀이,산책로,낚시,해수욕,강/물놀이",10,0,0,0,"낚시,봄꽃여행,여름물놀이,가을단풍명소,걷기길",,불가능,129.3426265,36.92035234
1099,요기는캠핑장,민간,강원도,영월군,강원도 영월군 무릉도원면 도원운학로 1524-45,39,0,4,0,0,,7,0,0,8,0,0,39,0,0,2017.2.21,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설,마트_편의점",계곡 물놀이,30,0,0,4,"여름물놀이,가을단풍명소",릴선,불가능,128.1955928,37.33612251
1100,요카카 관광농원,민간,충청북도,충주시,충청북도 충주시 금가면 강변길 11-37 ,0,32,0,0,0,0,8,5,0,9,6,0,28,4,0,2017.12.26,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로,낚시,어린이놀이시설",30,2,2,0,"여름물놀이,겨울눈꽃명소","릴선,화로대,난방기구",가능,127.8956742,36.99547879
1101,용가리쌤 캠핑장,민간,강원도,홍천군,강원도 홍천군 화촌면 설악로 2692 ,30,0,0,0,0,,5,0,0,6,0,0,30,0,0,2015.5.29,개별,"전기,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설","농어촌체험시설,어린이놀이시설",20,0,0,0,"낚시,여름물놀이",,불가능,127.950528,37.75380594
1102,용골송어와 캠핑,민간,강원도,평창군,강원도 평창군 용평면 운두령로 767-17 ,0,30,0,2,0,,6,0,0,12,0,0,30,0,0,2016.3.28,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장,운동시설",계곡 물놀이,20,0,0,0,"여름물놀이,가을단풍명소,겨울눈꽃명소","텐트,릴선,화로대,난방기구",불가능,128.465705,37.69257273
1103,국립용대자연휴양림,자연휴양림,강원도,인제군,강원도 인제군 북면 용대리 산 262-1 용대리자연자연휴양림 ,17,0,0,0,0,,3,3,0,3,3,0,4,13,0,2015.6.12,,온수,"계곡 물놀이,산책로",8,0,0,0,가을단풍명소,,불가능,128.3090767,38.21826498
1104,용두산오토캠핑장,지자체,충청북도,제천시,충북 제천시 명암로 1040 (모산동),40,0,0,0,0,,4,5,5,5,7,7,20,8,12,2015.8.26,개별,"전기,장작판매,온수,물놀이장,놀이터,운동장,운동시설","계곡 물놀이,산책로",14,2,0,0,"가을단풍명소,걷기길","텐트,릴선,화로대,난방기구,식기",불가능,128.1917616,37.19309358
1105,용두해수욕장 숲속야영장,지자체,충청남도,보령시,충남 보령시 남포면 용두욕장2길 40,0,0,0,0,0,0,4,0,0,5,0,0,40,0,0,2017.12.6,,,,0,0,0,0,,,불가능,126.5483687,36.26267644
1106,동수리 인문학마을 협동조합 야영장,지자체,강원도,양구군,강원 양구군 양구읍 파로호로869번길 101,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2016.5.13,,,,0,0,0,0,,,불가능,127.9812784,38.12199475
